person_id,transaction_date,name,age,sex,education,has_children,has_property,has_car,ever_loan,loan_paid,annual_salary,invested_amount,personal_loan,mortgage,auto_loan,credit_card,overdraft,payroll_loan,student_loan,working_capital_loan
19160,2023-02-08,Anna Weber,21,Male,Primary,Yes,Yes,Yes,No,No,<30k,<1k,0,0,0,1,0,0,0,0
6213,2023-11-18,Louise Walker,40,Male,Primary,Yes,No,No,No,No,<30k,>50k,1,0,0,1,0,1,0,0
31825,2022-10-30,Jules Conti,39,Male,Secondary,No,No,No,No,No,30k-50k,<1k,1,1,1,1,0,1,0,0
37406,2021-05-06,Hugo Schmidt,30,Male,Bachelor,Yes,Yes,No,Yes,Yes,50k-80k,1k-10k,1,0,1,0,0,0,0,0
11526,2023-09-13,Lily Schmidt,48,Female,Bachelor,No,No,No,No,No,50k-80k,1k-10k,1,1,1,0,1,0,0,1
28761,2023-04-10,Sophia Lefevre,40,Female,Secondary,No,No,Yes,No,No,30k-50k,<1k,1,1,1,0,0,0,0,1
27458,2021-10-13,Hugo Lefevre,36,Female,Bachelor,Yes,Yes,No,No,No,50k-80k,>50k,0,1,1,1,1,0,0,1
10533,2023-03-21,Paolo Lopez,23,Male,Bachelor,No,Yes,No,No,No,80k-120k,<1k,1,1,0,1,0,1,0,1
13519,2023-07-10,Jack Rossi,26,Female,Primary,Yes,No,Yes,Yes,Yes,<30k,1k-10k,0,1,0,1,0,0,0,1
6477,2022-09-08,Emily Ricci,52,Female,Postgraduate,No,Yes,No,No,No,80k-120k,<1k,1,1,0,1,0,0,0,0
19744,2023-06-15,Grace Costa,33,Female,Secondary,Yes,No,No,Yes,No,30k-50k,<1k,1,0,0,0,1,0,0,0
1005,2022-08-19,Marco Thompson,18,Male,Primary,No,Yes,Yes,No,No,<30k,1k-10k,0,0,0,1,0,0,0,0
37486,2021-05-10,Mia Johnson,48,Female,Primary,No,Yes,No,No,No,30k-50k,<1k,0,1,1,1,0,0,0,0
3272,2020-01-19,James Lopez,56,Female,Postgraduate,Yes,Yes,Yes,No,No,>120k,10k-50k,0,1,1,1,0,0,0,1
210,2020-09-23,Marie Dupont,73,Male,Secondary,No,No,Yes,No,No,50k-80k,>50k,1,0,0,0,0,0,1,1
25464,2021-12-10,James Conti,39,Female,Bachelor,Yes,No,No,Yes,Yes,80k-120k,10k-50k,0,0,1,1,0,1,0,1
5540,2022-03-26,Giovanni Dupont,20,Female,Bachelor,Yes,No,Yes,No,No,80k-120k,1k-10k,1,1,1,0,0,0,1,1
19978,2023-08-13,Camille Brown,44,Male,Postgraduate,Yes,Yes,No,Yes,No,>120k,1k-10k,1,1,1,0,0,1,0,1
8607,2022-06-06,Oliver Rossi,39,Female,Postgraduate,Yes,No,Yes,No,No,>120k,1k-10k,1,1,1,0,0,0,0,1
34053,2020-11-16,Paolo Bianchi,68,Male,Secondary,Yes,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,0,0,1,0,1
3149,2023-10-17,Elena Meyer,24,Male,Bachelor,No,Yes,No,Yes,No,80k-120k,<1k,1,1,1,0,0,0,0,0
33537,2020-05-22,Luca Costa,22,Male,Bachelor,Yes,No,No,No,No,50k-80k,>50k,1,0,0,1,0,0,1,0
5608,2022-08-06,Marco Dubois,71,Female,Secondary,Yes,No,No,No,No,50k-80k,<1k,0,1,0,1,1,0,0,0
19587,2020-11-01,Arthur Silva,45,Female,Bachelor,No,Yes,No,No,No,80k-120k,1k-10k,1,1,1,1,0,0,0,1
29251,2022-02-25,Louise Conti,19,Female,Bachelor,Yes,No,No,No,No,80k-120k,1k-10k,1,0,1,0,0,0,1,0
18595,2022-01-11,Paolo Garcia,19,Male,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,0,0,1,0,0,0,0
7400,2020-09-29,Oscar Gallo,40,Female,Postgraduate,No,No,Yes,No,No,>120k,1k-10k,1,1,0,1,0,0,0,1
25118,2022-08-13,Francesco Costa,66,Female,Primary,Yes,Yes,Yes,Yes,Yes,<30k,<1k,1,0,0,0,0,0,0,0
33127,2021-02-05,Amelia Ricci,28,Female,Secondary,No,Yes,No,No,No,50k-80k,10k-50k,1,1,1,1,0,0,0,0
33618,2023-10-24,Alessandro Müller,70,Female,Secondary,Yes,Yes,No,No,No,30k-50k,<1k,0,1,1,1,0,0,0,0
7499,2020-07-06,Francesco Ricci,49,Male,Secondary,No,No,No,No,No,30k-50k,<1k,1,0,1,0,1,0,0,1
37291,2022-07-10,Noah Rossi,43,Male,Bachelor,Yes,Yes,No,No,No,80k-120k,>50k,0,1,0,1,0,0,0,1
9629,2023-06-06,Jack Schmidt,32,Female,Primary,No,Yes,Yes,No,No,<30k,<1k,0,1,0,0,0,1,0,0
330,2023-09-15,Grace White,24,Female,Bachelor,Yes,No,No,No,No,50k-80k,<1k,0,1,0,1,1,0,0,0
38620,2020-06-10,Freya Müller,73,Female,Bachelor,No,Yes,Yes,Yes,Yes,50k-80k,<1k,0,0,0,1,0,0,0,0
7033,2022-04-29,Clara Wagner,34,Male,Primary,Yes,Yes,Yes,No,No,30k-50k,<1k,0,1,0,1,0,0,0,0
38035,2021-07-23,Andrea Müller,66,Male,Bachelor,No,No,Yes,Yes,Yes,80k-120k,>50k,1,1,0,1,0,0,0,1
37123,2020-03-03,Elena Gallo,72,Female,Primary,No,No,Yes,No,No,<30k,<1k,0,0,0,0,0,0,0,0
20623,2022-01-26,Mia Dupont,33,Male,Primary,No,Yes,No,Yes,Yes,30k-50k,<1k,1,1,0,0,1,1,0,0
28585,2020-02-27,Olivia Brown,35,Male,Bachelor,No,No,Yes,No,No,50k-80k,1k-10k,1,0,1,1,0,0,0,0
4723,2023-03-17,Oliver Moreau,67,Male,Primary,Yes,Yes,Yes,Yes,Yes,30k-50k,<1k,1,0,0,1,1,1,0,0
17773,2022-04-08,Giovanni Johnson,38,Female,Secondary,No,Yes,No,No,No,50k-80k,1k-10k,0,1,1,1,0,0,0,0
20570,2022-10-08,Sofia Pereira,66,Female,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,10k-50k,0,1,0,0,0,1,0,0
3236,2023-04-08,Freya Bianchi,27,Female,Secondary,No,No,Yes,No,No,50k-80k,<1k,0,1,1,0,0,0,1,0
4577,2021-07-14,Amelia Bianchi,69,Female,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,>50k,1,1,0,0,0,1,0,1
26708,2023-01-10,Oliver Smith,53,Female,Primary,Yes,No,Yes,No,No,<30k,10k-50k,0,0,1,0,0,0,0,0
33869,2023-07-23,Freya Pereira,61,Female,Bachelor,No,Yes,No,Yes,Yes,80k-120k,<1k,1,1,1,1,0,1,0,0
30286,2022-12-26,Paul Müller,35,Male,Secondary,No,No,No,No,No,50k-80k,10k-50k,1,0,0,1,0,0,0,1
24155,2023-06-02,Andrea Dupont,19,Female,Bachelor,Yes,No,Yes,Yes,Yes,50k-80k,1k-10k,1,0,0,0,0,1,0,0
20055,2022-09-14,Louis Brown,30,Female,Secondary,Yes,Yes,Yes,Yes,Yes,50k-80k,<1k,1,1,0,1,0,0,0,0
17166,2023-08-25,Olivia Lopez,55,Female,Secondary,Yes,No,Yes,Yes,No,30k-50k,1k-10k,1,0,0,1,1,1,0,0
14440,2021-04-09,Martina Dupont,61,Male,Secondary,Yes,Yes,No,No,No,50k-80k,1k-10k,1,1,1,0,0,1,0,0
22516,2022-09-09,James Gallo,28,Female,Primary,No,No,Yes,No,No,<30k,1k-10k,0,0,0,1,0,0,0,0
26963,2022-03-13,Oscar Conti,36,Female,Bachelor,No,No,Yes,No,No,50k-80k,<1k,0,1,1,0,0,0,0,0
37764,2020-08-14,Jacob Müller,32,Female,Bachelor,No,No,Yes,No,No,50k-80k,<1k,1,1,1,0,0,0,0,0
19465,2023-08-04,Lucas Taylor,38,Male,Primary,Yes,No,Yes,No,No,30k-50k,10k-50k,0,0,0,1,1,0,0,0
30414,2021-12-29,Sofia Hall,69,Female,Secondary,No,No,Yes,Yes,Yes,50k-80k,10k-50k,1,1,1,1,1,1,0,1
33271,2020-12-03,Antoine Smith,45,Female,Bachelor,Yes,No,No,No,No,80k-120k,10k-50k,1,1,0,1,0,0,1,1
20270,2021-08-11,Sophia Bernard,22,Female,Bachelor,No,Yes,Yes,No,No,50k-80k,<1k,0,0,0,1,0,0,0,0
31542,2023-02-13,Sofia Smith,20,Male,Bachelor,Yes,Yes,No,No,No,50k-80k,<1k,1,0,0,1,0,0,0,1
8010,2020-11-08,Antoine Martin,50,Female,Postgraduate,Yes,No,Yes,No,No,>120k,10k-50k,1,1,1,1,1,0,0,0
17008,2020-03-01,Louis Rossi,43,Male,Bachelor,Yes,No,No,No,No,50k-80k,1k-10k,1,1,1,1,1,1,0,0
26463,2022-07-31,Lily Santos,48,Male,Postgraduate,No,No,No,No,No,80k-120k,<1k,1,1,1,1,0,0,0,0
11543,2022-09-04,Isabella Martinez,60,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,50k-80k,1k-10k,1,1,0,0,0,1,0,1
17435,2023-10-18,Giovanni Pereira,69,Male,Bachelor,Yes,Yes,No,Yes,Yes,50k-80k,<1k,1,0,1,0,0,1,0,0
29766,2023-07-13,Luca Brown,63,Female,Postgraduate,Yes,Yes,Yes,Yes,Yes,80k-120k,<1k,1,1,0,1,0,1,0,0
23770,2020-01-31,Isabella Hall,71,Male,Bachelor,Yes,No,Yes,Yes,Yes,50k-80k,1k-10k,1,1,0,1,0,1,0,0
22466,2023-10-16,Oliver Costa,21,Male,Bachelor,No,No,Yes,Yes,Yes,50k-80k,<1k,1,1,1,0,1,1,0,1
21869,2020-10-01,Paul Wagner,47,Female,Primary,Yes,No,Yes,No,No,30k-50k,10k-50k,0,1,0,1,0,1,0,1
20157,2022-04-19,Louise Costa,28,Male,Bachelor,Yes,No,No,Yes,Yes,80k-120k,1k-10k,0,1,0,1,0,1,0,1
20301,2020-11-23,Olivia Garcia,46,Female,Primary,Yes,No,No,Yes,Yes,<30k,10k-50k,0,0,0,1,1,1,0,0
13436,2023-09-01,Olivia Santos,43,Female,Primary,Yes,No,Yes,No,No,<30k,1k-10k,0,0,0,1,1,0,0,0
4115,2021-12-21,Freya Moreau,57,Male,Bachelor,Yes,Yes,Yes,No,No,80k-120k,1k-10k,0,1,1,0,0,0,0,1
36136,2021-01-24,Freya Costa,22,Female,Postgraduate,Yes,No,Yes,No,No,>120k,1k-10k,1,1,1,1,1,0,0,0
8096,2022-06-06,Jules Ricci,70,Female,Secondary,No,Yes,Yes,Yes,Yes,50k-80k,1k-10k,1,1,0,1,0,1,0,0
37910,2021-12-19,Mia Brown,67,Female,Bachelor,No,No,Yes,Yes,Yes,50k-80k,1k-10k,1,1,0,1,0,1,0,0
3952,2022-05-16,Alessandro White,30,Male,Bachelor,Yes,Yes,No,No,No,50k-80k,<1k,0,1,0,1,0,0,0,0
21469,2021-07-22,Noah Martin,71,Female,Primary,Yes,Yes,Yes,Yes,No,30k-50k,<1k,0,0,0,0,0,0,0,0
27074,2021-12-05,Alessandro Moreau,22,Female,Postgraduate,No,No,Yes,No,No,>120k,<1k,1,1,1,1,0,0,0,1
34342,2021-03-09,Giovanni Schmidt,40,Female,Postgraduate,Yes,Yes,Yes,No,No,80k-120k,<1k,0,0,0,0,1,0,0,1
2769,2021-06-20,Eva Martin,59,Female,Secondary,Yes,No,Yes,No,No,50k-80k,10k-50k,0,1,0,1,0,0,0,0
38071,2023-07-09,Thomas Brown,57,Female,Bachelor,Yes,No,Yes,No,No,50k-80k,<1k,0,0,0,0,1,1,0,0
33980,2021-04-15,Paolo Walker,39,Male,Postgraduate,Yes,No,Yes,No,No,80k-120k,<1k,0,0,0,1,0,0,0,1
25352,2020-02-24,Luca Anderson,63,Male,Bachelor,No,No,Yes,Yes,Yes,80k-120k,1k-10k,1,1,0,0,0,1,0,0
15446,2021-12-01,Luca Martinez,22,Male,Primary,No,No,Yes,Yes,Yes,<30k,<1k,0,0,0,0,0,0,0,0
1161,2020-08-24,Eva Moreau,61,Female,Bachelor,No,Yes,Yes,Yes,Yes,50k-80k,<1k,0,1,1,1,0,0,0,1
22362,2022-05-19,Noah Wagner,53,Female,Postgraduate,No,Yes,Yes,No,No,80k-120k,1k-10k,1,1,1,1,0,0,0,1
7042,2020-08-12,Harry Gallo,48,Female,Primary,Yes,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,1,0,0,0,0
18768,2022-01-20,Mia Hall,49,Male,Secondary,Yes,Yes,No,Yes,Yes,30k-50k,10k-50k,1,1,1,0,0,1,0,0
10847,2021-11-13,George White,36,Male,Secondary,No,Yes,Yes,No,No,50k-80k,10k-50k,0,1,0,1,0,0,0,0
38645,2021-02-13,Marie Bernard,25,Male,Secondary,Yes,No,Yes,Yes,Yes,30k-50k,<1k,0,1,0,1,0,1,0,0
19925,2020-08-30,Sofia Anderson,44,Male,Bachelor,Yes,No,Yes,Yes,Yes,50k-80k,<1k,0,1,0,1,1,1,0,0
13883,2023-06-13,Emily Fernandez,74,Female,Secondary,Yes,No,No,Yes,Yes,50k-80k,<1k,1,0,0,1,1,1,0,0
14739,2023-02-26,Louise Meyer,54,Female,Secondary,Yes,No,No,No,No,50k-80k,<1k,1,1,1,0,0,0,0,0
21020,2021-04-08,Jacob Meyer,38,Male,Secondary,No,No,Yes,No,No,30k-50k,10k-50k,0,1,0,0,0,0,0,1
1096,2021-11-17,Marie Gallo,56,Female,Bachelor,No,Yes,No,No,No,80k-120k,10k-50k,1,1,1,1,0,0,0,1
38670,2021-06-14,Laura Johnson,54,Male,Primary,No,No,No,No,No,<30k,1k-10k,0,0,0,0,0,0,0,0
14124,2020-03-02,Clara Wagner,44,Female,Secondary,Yes,Yes,Yes,Yes,Yes,50k-80k,<1k,1,1,0,1,0,0,0,0
28133,2023-05-28,Oscar Brown,66,Female,Secondary,No,No,No,No,No,30k-50k,10k-50k,0,0,1,1,0,0,0,1
1080,2023-08-20,Hugo Pereira,19,Female,Primary,Yes,No,No,No,No,30k-50k,<1k,0,0,0,1,1,0,0,0
29658,2021-02-14,Lily Pereira,63,Female,Secondary,Yes,No,No,No,No,30k-50k,<1k,0,0,1,0,1,0,0,0
32376,2021-08-16,Amelia Moreau,49,Male,Postgraduate,No,Yes,Yes,Yes,Yes,80k-120k,<1k,1,1,1,1,0,1,0,0
24755,2020-11-27,Paolo Silva,45,Male,Bachelor,No,No,Yes,No,No,50k-80k,10k-50k,0,1,0,1,0,0,0,1
31154,2021-03-18,Arthur Hall,58,Female,Secondary,Yes,No,Yes,No,No,30k-50k,1k-10k,1,1,1,1,0,0,0,1
18345,2023-02-26,Louise Walker,53,Female,Primary,Yes,No,Yes,Yes,Yes,<30k,<1k,0,1,0,0,1,1,1,0
34242,2021-11-13,Giovanni Fernandez,50,Male,Secondary,No,Yes,Yes,No,No,30k-50k,<1k,1,0,0,1,0,0,0,0
37657,2022-02-07,Sofia Dupont,26,Male,Primary,Yes,No,No,No,No,30k-50k,1k-10k,0,0,0,0,0,0,0,1
4980,2022-01-21,Andrea Martinez,63,Male,Bachelor,No,Yes,No,No,No,50k-80k,10k-50k,0,1,1,0,0,0,0,1
1213,2021-11-06,Marie White,62,Male,Bachelor,No,Yes,Yes,No,No,80k-120k,<1k,0,1,0,0,1,0,0,0
9002,2020-06-04,Louise Taylor,29,Female,Primary,No,No,Yes,Yes,Yes,30k-50k,10k-50k,1,1,1,0,0,0,0,0
13249,2021-06-04,Amelia Hall,73,Female,Secondary,Yes,Yes,No,No,No,50k-80k,10k-50k,1,0,0,1,0,1,0,1
33188,2022-12-11,Charlie Fischer,65,Female,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,<1k,1,0,1,1,1,0,0,0
15609,2022-02-28,Clara Pereira,19,Male,Bachelor,Yes,Yes,Yes,No,No,80k-120k,10k-50k,1,1,1,1,1,0,1,1
36428,2021-11-13,Alessandro Dupont,71,Male,Bachelor,No,No,Yes,Yes,No,50k-80k,1k-10k,1,1,0,1,0,0,0,0
31369,2023-10-19,Thomas Martin,18,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,50k-80k,1k-10k,0,1,0,0,0,0,1,0
5284,2023-09-19,Paul Hall,28,Female,Secondary,Yes,Yes,Yes,No,No,30k-50k,10k-50k,0,1,0,0,1,0,0,1
25855,2021-01-17,Amelia White,42,Male,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,<1k,1,1,1,1,0,0,0,0
10716,2020-09-24,Noah Walker,31,Male,Bachelor,No,Yes,Yes,No,No,50k-80k,<1k,0,1,1,1,0,0,1,0
16166,2021-02-26,George Fischer,20,Female,Bachelor,No,No,No,Yes,Yes,50k-80k,1k-10k,1,1,1,1,0,1,0,0
34109,2020-07-30,Charlotte Ricci,26,Male,Bachelor,Yes,Yes,Yes,Yes,Yes,50k-80k,1k-10k,1,1,0,1,1,0,0,0
26798,2020-11-04,Camille Bernard,28,Male,Bachelor,No,Yes,Yes,No,No,80k-120k,<1k,0,1,1,1,0,0,0,1
10585,2022-09-09,Paolo Fischer,58,Female,Postgraduate,Yes,No,No,Yes,Yes,>120k,<1k,1,1,1,1,0,0,0,1
14781,2022-12-13,Thomas Bernard,25,Male,Secondary,No,Yes,Yes,Yes,No,50k-80k,<1k,1,1,0,0,0,0,0,0
37906,2022-12-05,Oliver Müller,24,Female,Postgraduate,Yes,No,Yes,No,No,80k-120k,<1k,1,1,1,1,1,0,0,1
21574,2020-09-30,Charlotte Pereira,49,Female,Postgraduate,No,Yes,Yes,Yes,Yes,80k-120k,10k-50k,1,1,1,0,0,1,0,1
33360,2020-09-19,Lily Bianchi,64,Male,Secondary,Yes,Yes,No,Yes,No,50k-80k,1k-10k,1,1,1,0,0,0,0,1
527,2020-01-17,Andrea Müller,52,Male,Bachelor,No,Yes,No,No,No,80k-120k,<1k,1,1,1,1,0,0,0,0
7856,2022-05-22,Sophia Anderson,41,Female,Bachelor,Yes,Yes,No,No,No,80k-120k,10k-50k,0,1,1,1,1,0,0,1
34061,2023-09-14,Matteo Moreau,24,Male,Bachelor,Yes,No,Yes,Yes,No,50k-80k,10k-50k,1,0,0,0,1,0,0,0
29483,2020-04-30,Clara Conti,34,Female,Bachelor,Yes,Yes,No,No,No,50k-80k,10k-50k,0,1,0,1,0,0,0,0
16572,2021-12-16,Sofia Martin,20,Female,Primary,No,Yes,Yes,Yes,Yes,<30k,1k-10k,0,0,0,1,0,1,0,0
31741,2021-05-08,Alessandro Meyer,68,Female,Bachelor,Yes,Yes,No,Yes,Yes,50k-80k,<1k,1,1,0,1,0,1,0,0
19143,2021-03-17,James Garcia,34,Female,Secondary,Yes,Yes,No,Yes,Yes,30k-50k,<1k,1,1,1,1,0,1,1,1
25105,2021-08-10,Eva Fischer,43,Female,Bachelor,No,No,No,No,No,80k-120k,<1k,1,1,1,0,0,0,1,0
8626,2022-11-22,Anna Pereira,68,Female,Secondary,Yes,No,No,No,No,30k-50k,1k-10k,1,0,1,1,0,0,0,0
39200,2023-04-12,Martina Thompson,60,Female,Primary,No,Yes,No,No,No,30k-50k,<1k,0,0,0,0,0,0,0,0
15927,2020-12-03,Jack Martinez,43,Female,Secondary,No,No,Yes,No,No,30k-50k,1k-10k,0,0,1,0,0,0,0,0
31219,2023-11-12,Arthur Meyer,43,Male,Secondary,No,Yes,No,Yes,Yes,30k-50k,<1k,1,1,1,0,0,1,0,1
26381,2021-07-05,Isabella Anderson,18,Female,Secondary,Yes,No,Yes,No,No,30k-50k,<1k,0,1,0,0,1,0,0,1
20567,2020-03-31,James Ricci,31,Female,Bachelor,Yes,Yes,No,No,No,80k-120k,10k-50k,1,1,1,1,0,0,0,1
33206,2023-07-15,Paolo Santos,32,Female,Postgraduate,Yes,No,Yes,No,No,80k-120k,1k-10k,1,0,1,1,1,0,1,0
29718,2021-11-15,Emily Thompson,44,Female,Bachelor,No,Yes,Yes,No,No,50k-80k,1k-10k,1,1,0,0,0,0,0,0
25136,2023-02-23,Matteo Johnson,28,Female,Primary,Yes,No,Yes,No,No,30k-50k,10k-50k,0,1,0,0,0,0,0,0
28165,2021-09-14,Camille Ricci,70,Male,Secondary,No,Yes,No,Yes,Yes,30k-50k,<1k,1,1,0,1,0,1,0,0
8954,2021-05-18,Isabella Dupont,21,Male,Bachelor,No,Yes,Yes,No,No,80k-120k,<1k,0,1,1,0,0,0,1,1
38563,2020-10-01,Marco Walker,61,Female,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,1,0,1,0,0
3575,2020-12-06,Eva Taylor,56,Female,Primary,No,No,Yes,Yes,Yes,<30k,1k-10k,1,0,0,0,1,1,0,0
20170,2020-02-15,Eva Lopez,63,Male,Primary,No,Yes,Yes,No,No,<30k,<1k,0,1,0,1,1,0,0,0
21605,2023-09-27,Mia Lopez,36,Female,Postgraduate,No,No,Yes,Yes,Yes,>120k,1k-10k,1,1,1,1,0,0,0,1
24135,2022-03-15,Louise Walker,39,Female,Primary,No,No,No,Yes,Yes,30k-50k,<1k,0,0,0,1,0,1,0,0
23203,2020-04-12,James Martin,26,Male,Primary,No,No,No,No,No,<30k,1k-10k,0,0,0,0,0,0,0,0
685,2023-11-20,Grace Dubois,52,Female,Postgraduate,Yes,Yes,Yes,Yes,Yes,>120k,1k-10k,1,1,0,1,0,0,0,1
37002,2023-08-08,Grace Silva,29,Male,Bachelor,No,Yes,No,No,No,50k-80k,<1k,1,1,1,0,0,0,0,0
8008,2020-11-16,Olivia Gallo,30,Male,Bachelor,Yes,Yes,No,No,No,50k-80k,10k-50k,1,1,1,0,0,1,0,1
35097,2021-06-02,Chiara Costa,73,Female,Primary,Yes,No,No,No,No,30k-50k,<1k,0,1,0,0,1,1,0,0
9256,2021-12-03,Camille Silva,42,Female,Primary,No,Yes,Yes,No,No,<30k,<1k,1,1,0,1,1,0,0,0
32263,2022-01-08,Alessandro Gallo,48,Female,Postgraduate,Yes,No,No,Yes,Yes,80k-120k,10k-50k,1,1,1,0,0,0,0,1
18094,2023-11-20,Martina Wagner,33,Male,Primary,Yes,Yes,No,No,No,<30k,10k-50k,1,0,0,0,0,0,0,0
5783,2022-07-16,Louis Conti,65,Male,Secondary,No,No,No,No,No,50k-80k,<1k,0,0,0,1,0,1,0,0
1235,2023-04-27,Camille Fischer,45,Male,Secondary,Yes,Yes,Yes,No,No,30k-50k,<1k,0,0,0,0,0,1,0,0
37974,2023-12-03,Giovanni Lefevre,74,Male,Primary,No,Yes,No,Yes,Yes,30k-50k,10k-50k,1,0,0,1,0,0,0,0
34189,2020-07-18,Camille Costa,20,Female,Primary,Yes,No,No,Yes,No,<30k,10k-50k,0,0,0,1,1,1,0,0
31997,2023-07-02,Laura Schmidt,37,Male,Bachelor,Yes,Yes,No,No,No,50k-80k,1k-10k,0,0,1,0,1,0,0,0
29205,2020-11-30,Charlotte Taylor,33,Female,Postgraduate,Yes,No,Yes,No,No,80k-120k,<1k,1,1,1,1,0,0,1,0
17153,2022-03-19,Emily Meyer,45,Female,Secondary,No,Yes,Yes,Yes,Yes,30k-50k,<1k,1,1,0,1,0,0,0,0
25020,2020-04-11,Giulia Moreau,66,Male,Secondary,Yes,No,No,No,No,30k-50k,10k-50k,1,0,0,1,0,1,0,0
19489,2021-01-25,Grace Pereira,48,Male,Secondary,No,Yes,No,Yes,Yes,50k-80k,1k-10k,1,1,0,1,0,1,0,0
37124,2022-01-13,Oliver Pereira,45,Male,Primary,No,Yes,Yes,No,No,30k-50k,1k-10k,0,1,0,1,0,1,0,0
19690,2020-02-15,Matteo Martinez,27,Female,Secondary,No,No,Yes,No,No,30k-50k,>50k,0,1,0,0,0,1,0,1
28507,2023-02-09,Arthur Weber,61,Male,Primary,No,Yes,Yes,Yes,No,<30k,<1k,1,1,0,0,0,1,0,0
17716,2023-03-30,Isabella Martin,46,Female,Bachelor,Yes,Yes,Yes,No,No,80k-120k,1k-10k,1,1,0,1,0,0,0,1
13766,2021-08-03,Elena White,52,Male,Bachelor,Yes,Yes,No,No,No,50k-80k,<1k,0,1,0,0,1,0,0,0
21943,2022-04-13,Chiara White,26,Male,Primary,No,Yes,No,Yes,Yes,<30k,1k-10k,1,1,0,0,1,1,0,0
38713,2021-11-27,Giulia Johnson,72,Female,Bachelor,No,No,No,Yes,Yes,80k-120k,<1k,1,0,0,1,0,1,0,0
39895,2023-06-13,Anna Weber,72,Male,Secondary,No,No,Yes,Yes,Yes,50k-80k,10k-50k,1,1,1,0,0,1,0,0
38032,2020-08-31,Giovanni Garcia,23,Female,Secondary,No,Yes,Yes,No,No,50k-80k,1k-10k,1,1,1,1,0,0,0,1
20479,2021-02-21,Chiara Bianchi,19,Female,Primary,No,No,No,No,No,30k-50k,1k-10k,0,0,0,0,0,0,0,0
22552,2022-04-25,Laura Pereira,54,Female,Secondary,No,No,No,No,No,30k-50k,10k-50k,1,0,0,1,1,0,0,1
28073,2022-05-02,Antoine Gallo,65,Male,Bachelor,No,No,No,Yes,No,50k-80k,10k-50k,0,1,1,0,1,0,1,1
35562,2021-12-02,Louis Smith,70,Male,Bachelor,No,No,Yes,No,No,50k-80k,<1k,1,0,1,0,1,0,0,0
2893,2022-06-05,Arthur Gallo,27,Female,Bachelor,Yes,Yes,No,No,No,50k-80k,<1k,0,1,1,1,0,0,1,0
33967,2023-07-28,Marie Martinez,69,Male,Primary,Yes,Yes,Yes,Yes,Yes,30k-50k,1k-10k,1,1,0,0,0,0,0,0
24396,2023-12-15,James Wagner,61,Male,Secondary,No,No,No,Yes,No,50k-80k,1k-10k,1,0,1,1,0,0,0,0
18757,2021-11-26,Jules Meyer,25,Male,Postgraduate,Yes,No,No,No,No,>120k,1k-10k,0,1,1,1,0,0,0,0
22175,2020-02-08,Elena Dupont,27,Female,Bachelor,Yes,Yes,No,Yes,Yes,80k-120k,10k-50k,1,1,1,1,0,0,0,1
34652,2021-12-18,Paul Pereira,30,Male,Primary,Yes,Yes,Yes,No,No,30k-50k,<1k,0,1,0,1,0,0,0,1
798,2020-11-20,Charlotte Lefevre,56,Female,Primary,Yes,No,Yes,No,No,30k-50k,<1k,0,1,0,1,1,0,0,0
8210,2020-08-04,Anna Thompson,43,Male,Secondary,No,Yes,Yes,No,No,50k-80k,10k-50k,0,1,0,1,0,0,0,0
21347,2023-09-07,Martina Anderson,45,Male,Postgraduate,No,Yes,No,No,No,80k-120k,1k-10k,1,1,0,1,0,1,0,1
28025,2021-09-15,Laura Müller,53,Male,Primary,Yes,Yes,Yes,No,No,<30k,10k-50k,1,0,0,0,0,0,0,0
29415,2020-05-27,Antoine Lopez,38,Male,Primary,Yes,No,Yes,Yes,Yes,<30k,10k-50k,1,0,1,0,0,1,0,0
5948,2022-06-24,Jack Schmidt,66,Male,Bachelor,Yes,Yes,No,Yes,No,80k-120k,<1k,1,1,0,1,0,0,0,1
9618,2021-09-07,Noah Weber,43,Male,Secondary,Yes,No,Yes,Yes,Yes,50k-80k,1k-10k,1,1,0,1,0,0,1,0
20705,2022-05-23,Harry Brown,57,Male,Secondary,No,Yes,No,Yes,Yes,50k-80k,10k-50k,1,1,0,1,1,1,0,1
28703,2021-02-20,Olivia Smith,33,Female,Primary,Yes,Yes,Yes,Yes,Yes,<30k,<1k,0,0,0,0,0,0,0,0
1893,2023-01-06,Andrea Weber,44,Male,Bachelor,Yes,Yes,No,Yes,Yes,50k-80k,<1k,1,1,1,1,0,0,0,0
29755,2021-01-05,Charlotte Martin,56,Female,Primary,No,Yes,No,No,No,30k-50k,<1k,1,0,1,1,0,0,0,0
3425,2022-01-22,Chiara Gallo,19,Female,Bachelor,Yes,No,No,Yes,No,80k-120k,10k-50k,1,1,0,0,0,0,0,1
